object_id,frame,x,y,w,h,area,solidity,eccentricity,focus_score,quality_score,cluster
1177,RCNHSha_20250512_233915_IMG2,2156,2081,28,71,1534,0.9039,0.9361,22.8174,0.3554,8
1178,RCNHSha_20250512_233915_IMG2,1357,2290,60,58,1900,0.8632,0.7971,15.4695,0.3504,2
1179,RCNHSha_20250512_233915_IMG2,2260,2382,98,188,5397,0.5512,0.9543,17.5134,0.3829,16
1180,RCNHSha_20250512_233915_IMG2,1585,2513,155,107,4780,0.5771,0.9167,12.3973,0.3767,2
1181,RCNHSha_20250512_233915_IMG2,1293,2569,38,66,1613,0.8463,0.8811,10.6558,0.3291,7
1182,RCNHSha_20250512_233915_IMG2,1546,2704,87,42,2233,0.7849,0.9272,11.6202,0.3364,2
1183,RCNHSha_20250513_001017_IMG6,1894,119,100,106,3367,0.5478,0.9071,9.8352,0.3089,49
1184,RCNHSha_20250513_001017_IMG6,2305,299,158,48,4041,0.7161,0.9719,13.3571,0.3898,2
1185,RCNHSha_20250513_001017_IMG6,1836,308,152,76,3770,0.5561,0.9581,13.1647,0.3308,4
1186,RCNHSha_20250513_001017_IMG6,2466,341,50,41,1251,0.9392,0.8614,17.9796,0.3498,2
1187,RCNHSha_20250513_001017_IMG6,2048,729,89,92,3144,0.5526,0.7514,20.2853,0.3118,49
1188,RCNHSha_20250513_001017_IMG6,1360,793,59,54,1778,0.8602,0.6443,13.4871,0.3427,3
1189,RCNHSha_20250513_001017_IMG6,2033,824,68,39,1263,0.7209,0.8933,24.3244,0.2911,2
1190,RCNHSha_20250513_001017_IMG6,1838,850,49,44,1367,0.8935,0.6985,17.3309,0.3401,3
1191,RCNHSha_20250513_001017_IMG6,2867,1166,61,58,2256,0.8667,0.4304,19.9745,0.3702,10
1192,RCNHSha_20250513_001017_IMG6,2877,1236,93,52,2046,0.7564,0.9661,16.0049,0.3248,4
1193,RCNHSha_20250513_001017_IMG6,2691,1445,102,82,2348,0.7009,0.9824,15.3364,0.3195,2
1194,RCNHSha_20250513_001017_IMG6,1539,1496,51,46,1255,0.8913,0.8996,15.9694,0.3336,5
1195,RCNHSha_20250513_001017_IMG6,1330,1581,166,89,4764,0.4263,0.9485,15.5391,0.334,2
1196,RCNHSha_20250513_001017_IMG6,1415,1671,66,69,1492,0.6676,0.9589,17.7799,0.2777,49
1197,RCNHSha_20250513_001017_IMG6,1007,1810,101,148,5791,0.6163,0.8383,13.8973,0.3988,38
1198,RCNHSha_20250513_001017_IMG6,2124,2091,51,67,1728,0.8186,0.8301,16.8234,0.3315,29
1199,RCNHSha_20250513_001017_IMG6,1337,2315,83,77,2364,0.7718,0.9537,16.4716,0.3426,49
1200,RCNHSha_20250513_001017_IMG6,2263,2395,93,177,4970,0.566,0.9689,15.9092,0.3845,16
1201,RCNHSha_20250513_001017_IMG6,1554,2728,70,97,2026,0.7288,0.9727,9.3198,0.309,7
1202,RCNHSha_20250513_003900_IMG1,2065,153,65,52,2112,0.9045,0.7457,22.411,0.3782,49
1203,RCNHSha_20250513_003900_IMG1,1400,192,74,66,1511,0.5322,0.926,8.2813,0.2284,3
1204,RCNHSha_20250513_003900_IMG1,1968,228,38,128,2777,0.7368,0.9753,14.5609,0.3467,8
1205,RCNHSha_20250513_003900_IMG1,2466,323,63,54,1422,0.8191,0.9472,17.6102,0.3202,3
1206,RCNHSha_20250513_003900_IMG1,2546,347,92,62,2118,0.6191,0.8701,31.1822,0.3016,49
1207,RCNHSha_20250513_003900_IMG1,2179,361,71,49,2201,0.8482,0.8136,12.7883,0.3553,2
1208,RCNHSha_20250513_003900_IMG1,1315,366,50,44,1510,0.9344,0.6,10.3295,0.3511,3
1209,RCNHSha_20250513_003900_IMG1,1414,380,120,139,4450,0.5017,0.8378,15.0928,0.3436,49
1210,RCNHSha_20250513_003900_IMG1,2460,398,285,146,7398,0.3286,0.8568,22.531,0.3211,49
1211,RCNHSha_20250513_003900_IMG1,1186,435,42,60,1386,0.8636,0.9099,12.0352,0.3265,7
1212,RCNHSha_20250513_003900_IMG1,1101,541,55,39,1313,0.9182,0.8292,11.289,0.3393,2
1213,RCNHSha_20250513_003900_IMG1,2367,568,35,58,1474,0.9697,0.8276,15.7699,0.3657,14
1214,RCNHSha_20250513_003900_IMG1,2286,607,60,43,1810,0.9311,0.7539,16.5267,0.3682,2
1215,RCNHSha_20250513_003900_IMG1,1863,618,100,95,2568,0.5982,0.9146,23.3659,0.3055,49
1216,RCNHSha_20250513_003900_IMG1,2769,640,284,205,11377,0.3406,0.703,15.4108,0.3176,49
1217,RCNHSha_20250513_003900_IMG1,1317,700,49,57,1715,0.9667,0.8458,14.1649,0.3728,7
1218,RCNHSha_20250513_003900_IMG1,3069,737,66,71,1737,0.6648,0.6961,21.086,0.29,34
1219,RCNHSha_20250513_003900_IMG1,1393,767,47,42,1323,0.9525,0.7296,16.2545,0.3549,6
1220,RCNHSha_20250513_003900_IMG1,2519,771,38,42,1210,0.9657,0.5449,11.8916,0.35,7
1221,RCNHSha_20250513_003900_IMG1,2062,772,163,130,5612,0.5043,0.8884,18.3042,0.3696,2
1222,RCNHSha_20250513_003900_IMG1,1839,850,54,35,1286,0.9319,0.8026,19.3019,0.3503,2
1223,RCNHSha_20250513_003900_IMG1,1132,884,50,54,1389,0.8029,0.8303,13.0277,0.3095,7
1224,RCNHSha_20250513_003900_IMG1,3203,925,109,95,2713,0.4522,0.8744,14.1208,0.2583,49
1225,RCNHSha_20250513_003900_IMG1,2553,955,56,68,2527,0.925,0.7245,21.0804,0.3996,7
1226,RCNHSha_20250513_003900_IMG1,2622,960,81,51,2302,0.8756,0.8523,38.019,0.3928,10
1227,RCNHSha_20250513_003900_IMG1,3253,990,54,103,2059,0.632,0.8849,11.5585,0.2835,7
1228,RCNHSha_20250513_003900_IMG1,3006,997,138,122,4902,0.4942,0.8365,14.7365,0.3591,49
1229,RCNHSha_20250513_003900_IMG1,2937,1097,88,76,3552,0.7221,0.8509,25.0597,0.3838,49
1230,RCNHSha_20250513_003900_IMG1,1275,1143,143,126,4490,0.6304,0.9671,28.18,0.3969,49
1231,RCNHSha_20250513_003900_IMG1,2872,1167,60,51,1896,0.8634,0.7216,20.984,0.3558,49
1232,RCNHSha_20250513_003900_IMG1,2941,1191,36,73,1594,0.82,0.9322,17.8512,0.3276,8
1233,RCNHSha_20250513_003900_IMG1,903,1310,49,77,2383,0.9106,0.769,17.0067,0.3855,7
1234,RCNHSha_20250513_003900_IMG1,839,1319,58,33,1211,0.9619,0.9019,19.1122,0.3561,6
1235,RCNHSha_20250513_003900_IMG1,1519,1323,53,61,2091,0.8486,0.666,18.6532,0.3569,49
1236,RCNHSha_20250513_003900_IMG1,2801,1323,105,162,4770,0.4938,0.8863,26.5301,0.3655,49
1237,RCNHSha_20250513_003900_IMG1,1453,1377,137,165,5835,0.5507,0.9595,14.9614,0.3802,49
1238,RCNHSha_20250513_003900_IMG1,1930,1400,50,53,1715,0.9295,0.6334,15.8744,0.3633,7
1239,RCNHSha_20250513_003900_IMG1,2749,1403,48,73,1692,0.7848,0.9147,17.667,0.3208,7
1240,RCNHSha_20250513_003900_IMG1,3258,1462,104,164,5142,0.4944,0.8765,11.9205,0.3602,7
1241,RCNHSha_20250513_003900_IMG1,2327,1510,76,65,2744,0.757,0.5343,18.117,0.355,10
1242,RCNHSha_20250513_003900_IMG1,1429,1550,66,116,4328,0.7655,0.8882,19.812,0.4226,49
1243,RCNHSha_20250513_003900_IMG1,3094,1595,60,44,1556,0.901,0.6939,13.2259,0.3458,2
1244,RCNHSha_20250513_003900_IMG1,2240,1618,138,133,6237,0.6121,0.9042,14.2803,0.3979,2
1245,RCNHSha_20250513_003900_IMG1,3094,1722,229,130,6784,0.4381,0.9141,23.2932,0.3547,50
1246,RCNHSha_20250513_003900_IMG1,2570,1754,74,57,1701,0.6226,0.8638,27.186,0.282,49
1247,RCNHSha_20250513_003900_IMG1,1049,1765,216,222,6516,0.2525,0.6453,23.6629,0.2994,39
1248,RCNHSha_20250513_003900_IMG1,2415,1782,51,59,1705,0.9462,0.8788,30.7384,0.3828,23
1249,RCNHSha_20250513_003900_IMG1,2517,1793,57,78,1814,0.6381,0.6176,33.8632,0.2978,37
1250,RCNHSha_20250513_003900_IMG1,1090,1802,38,66,1464,0.8954,0.9284,27.6831,0.3549,8
1251,RCNHSha_20250513_003900_IMG1,2017,1834,114,115,4606,0.6085,0.6894,13.8172,0.3806,2
1252,RCNHSha_20250513_003900_IMG1,2511,1942,108,114,2610,0.4181,0.8183,12.8193,0.2427,16
1253,RCNHSha_20250513_003900_IMG1,1352,2004,53,60,1704,0.8954,0.7869,12.7039,0.3495,14
1254,RCNHSha_20250513_003900_IMG1,2125,2063,459,188,16285,0.3858,0.9812,14.6281,0.3304,4
1255,RCNHSha_20250513_003900_IMG1,1603,2092,176,127,6733,0.444,0.7302,33.4326,0.3666,50
1256,RCNHSha_20250513_003900_IMG1,1141,2199,168,198,7384,0.4217,0.7444,15.1574,0.3417,0
1257,RCNHSha_20250513_003900_IMG1,2811,2275,106,88,1991,0.4721,0.8853,28.8925,0.2502,49
1258,RCNHSha_20250513_003900_IMG1,866,2291,75,85,2090,0.5213,0.7707,8.0171,0.248,7
1259,RCNHSha_20250513_003900_IMG1,1362,2312,58,36,1492,0.9546,0.8256,13.9672,0.36,2
1260,RCNHSha_20250513_003900_IMG1,2105,2330,42,42,1292,0.9671,0.2462,10.4762,0.3523,5
1261,RCNHSha_20250513_003900_IMG1,2787,2371,105,83,2530,0.6073,0.9444,21.5717,0.305,49
1262,RCNHSha_20250513_003900_IMG1,1106,2379,62,31,1372,0.9295,0.8927,16.405,0.3501,2
1263,RCNHSha_20250513_003900_IMG1,2263,2390,160,270,10903,0.4027,0.9331,11.6001,0.3324,16
1264,RCNHSha_20250513_003900_IMG1,2521,2449,89,57,3270,0.93,0.8395,14.8856,0.4247,6
1265,RCNHSha_20250513_003900_IMG1,2109,2547,68,56,2637,0.7783,0.5866,21.2717,0.3603,10
1266,RCNHSha_20250513_003900_IMG1,1657,2618,76,64,1843,0.6384,0.7693,25.9194,0.2912,49
1267,RCNHSha_20250513_003900_IMG1,1552,2732,83,59,2064,0.7713,0.9413,10.9556,0.3249,2
1268,RCNHSha_20250513_003900_IMG1,1788,2839,43,61,1583,0.8156,0.7784,9.7266,0.3177,7
1269,RCNHSha_20250513_003900_IMG1,1924,2852,32,64,1412,0.9175,0.8492,13.0409,0.3448,7
1270,RCNHSha_20250513_003931_IMG3,2078,118,62,49,2034,0.9658,0.8281,9.6386,0.3807,2
1271,RCNHSha_20250513_003931_IMG3,1870,227,127,135,3750,0.5818,0.971,12.4066,0.3369,49
1272,RCNHSha_20250513_003931_IMG3,2458,316,57,60,1670,0.7341,0.584,14.1789,0.3012,7
1273,RCNHSha_20250513_003931_IMG3,2122,351,88,55,2504,0.7581,0.9097,11.7674,0.3394,2
1274,RCNHSha_20250513_003931_IMG3,1192,373,50,48,1573,0.9114,0.686,14.0801,0.3504,49
1275,RCNHSha_20250513_003931_IMG3,1306,584,45,50,1506,0.9337,0.6356,16.4162,0.3568,7
1276,RCNHSha_20250513_003931_IMG3,2278,603,65,89,2602,0.8073,0.9015,10.2674,0.3565,7
1277,RCNHSha_20250513_003931_IMG3,1849,610,68,78,3617,0.9658,0.7869,13.0771,0.4475,14
1278,RCNHSha_20250513_003931_IMG3,1551,660,68,62,2279,0.8087,0.4329,59.3136,0.3931,10
1279,RCNHSha_20250513_003931_IMG3,2540,669,117,153,5262,0.5501,0.8942,21.6288,0.3867,49
1280,RCNHSha_20250513_003931_IMG3,2006,682,146,127,4718,0.707,0.9763,16.1363,0.417,49
1281,RCNHSha_20250513_003931_IMG3,1604,687,135,172,8264,0.6065,0.8185,23.8002,0.4057,43
1282,RCNHSha_20250513_003931_IMG3,2456,756,76,96,5095,0.962,0.7595,15.4884,0.5041,14
1283,RCNHSha_20250513_003931_IMG3,2678,764,95,74,3886,0.7844,0.7258,12.7062,0.4035,9
1284,RCNHSha_20250513_003931_IMG3,1354,765,62,39,1658,0.9006,0.8354,16.2485,0.3527,2
1285,RCNHSha_20250513_003931_IMG3,1281,797,51,47,1736,0.9293,0.5519,18.6477,0.3669,6
1286,RCNHSha_20250513_003931_IMG3,2227,818,54,42,1535,0.8566,0.7472,35.1223,0.3535,10
1287,RCNHSha_20250513_003931_IMG3,2723,848,69,110,5148,0.8675,0.8543,14.8033,0.4751,49
1288,RCNHSha_20250513_003931_IMG3,1829,851,66,32,1351,0.8438,0.8805,16.8623,0.3241,2
1289,RCNHSha_20250513_003931_IMG3,1412,858,121,78,5127,0.8889,0.8828,13.4483,0.4801,2
1290,RCNHSha_20250513_003931_IMG3,1114,883,36,54,1225,0.9142,0.9017,12.2253,0.3355,7
1291,RCNHSha_20250513_003931_IMG3,2584,883,65,51,2264,0.8868,0.7314,18.7398,0.3753,6
1292,RCNHSha_20250513_003931_IMG3,3186,893,72,52,2242,0.9022,0.7697,12.4393,0.3728,6
1293,RCNHSha_20250513_003931_IMG3,2266,948,55,79,1682,0.6953,0.9174,19.7654,0.2956,7
1294,RCNHSha_20250513_003931_IMG3,2644,1070,238,198,11977,0.4089,0.6811,27.3551,0.35,49
1295,RCNHSha_20250513_003931_IMG3,1942,1078,51,35,1247,0.932,0.7748,19.494,0.349,2
1296,RCNHSha_20250513_003931_IMG3,2869,1163,55,49,2197,0.9523,0.5289,29.9672,0.4035,6
1297,RCNHSha_20250513_003931_IMG3,1263,1202,58,53,2212,0.9152,0.4846,19.3243,0.3824,3
1298,RCNHSha_20250513_003931_IMG3,2862,1218,107,45,1918,0.7644,0.9818,13.1441,0.3192,4
1299,RCNHSha_20250513_003931_IMG3,2446,1243,49,41,1237,0.8786,0.4656,21.8912,0.3349,3
1300,RCNHSha_20250513_003931_IMG3,2041,1252,192,234,9290,0.3564,0.808,25.3971,0.3323,43
1301,RCNHSha_20250513_003931_IMG3,2853,1316,58,58,2207,0.9082,0.7246,13.3438,0.3741,3
1302,RCNHSha_20250513_003931_IMG3,1803,1317,202,209,6008,0.2812,0.532,17.8108,0.3022,49
1303,RCNHSha_20250513_003931_IMG3,1292,1321,54,54,1310,0.7051,0.6888,15.7395,0.2797,15
1304,RCNHSha_20250513_003931_IMG3,2389,1325,59,44,1743,0.8893,0.7436,16.6881,0.3532,2
1305,RCNHSha_20250513_003931_IMG3,655,1382,54,122,2857,0.7534,0.9352,9.8199,0.3501,7
1306,RCNHSha_20250513_003931_IMG3,2673,1421,122,42,2367,0.6688,0.9754,23.5464,0.3189,4
1307,RCNHSha_20250513_003931_IMG3,1540,1490,53,53,1240,0.8546,0.9346,19.3589,0.3253,13
1308,RCNHSha_20250513_003931_IMG3,2017,1502,84,41,2249,0.8417,0.8788,20.9238,0.3634,2
1309,RCNHSha_20250513_003931_IMG3,2138,1503,90,70,2488,0.7418,0.8621,18.1184,0.3402,25
1310,RCNHSha_20250513_003931_IMG3,1350,1549,143,113,4371,0.5036,0.9674,15.5011,0.3414,4
1311,RCNHSha_20250513_003931_IMG3,1165,1564,228,178,4270,0.3704,0.9806,25.5837,0.3075,49
1312,RCNHSha_20250513_003931_IMG3,2254,1595,211,202,7017,0.3507,0.674,14.3469,0.3195,49
1313,RCNHSha_20250513_003931_IMG3,2806,1606,42,44,1396,0.981,0.4647,16.7617,0.3669,7
1314,RCNHSha_20250513_003931_IMG3,2588,1633,206,171,9000,0.3816,0.7926,26.2666,0.3408,50
1315,RCNHSha_20250513_003931_IMG3,2690,1635,114,56,2159,0.7594,0.9676,30.808,0.345,2
1316,RCNHSha_20250513_003931_IMG3,2137,1645,43,62,1495,0.8567,0.7611,25.5105,0.3423,49
1317,RCNHSha_20250513_003931_IMG3,2061,1670,63,65,1319,0.6806,0.8675,38.5603,0.2955,49
1318,RCNHSha_20250513_003931_IMG3,1110,1680,55,152,4767,0.8545,0.9487,10.9481,0.458,14
1319,RCNHSha_20250513_003931_IMG3,1526,1745,42,61,1768,0.9516,0.852,13.9401,0.3701,14
1320,RCNHSha_20250513_003931_IMG3,3060,1746,156,187,9988,0.548,0.837,11.6447,0.376,47
1321,RCNHSha_20250513_003931_IMG3,2130,1759,145,194,7416,0.4141,0.8234,14.4224,0.3387,49
1322,RCNHSha_20250513_003931_IMG3,1004,1820,92,43,1901,0.7977,0.9665,17.4261,0.3328,4
1323,RCNHSha_20250513_003931_IMG3,2069,1875,49,56,2104,0.9647,0.51,14.1991,0.3878,7
1324,RCNHSha_20250513_003931_IMG3,965,1926,165,132,5390,0.4747,0.937,13.4987,0.3559,40
1325,RCNHSha_20250513_003931_IMG3,1429,1926,220,172,8082,0.3527,0.7918,12.6161,0.3184,40
1326,RCNHSha_20250513_003931_IMG3,2460,1966,51,53,1774,0.8696,0.6158,18.279,0.3501,7
1327,RCNHSha_20250513_003931_IMG3,1767,2035,55,58,2066,0.949,0.4424,29.9208,0.3973,49
1328,RCNHSha_20250513_003931_IMG3,2353,2042,43,69,1695,0.8118,0.8317,15.8322,0.3272,7
1329,RCNHSha_20250513_003931_IMG3,2476,2058,64,53,2119,0.9314,0.8131,13.5934,0.3778,3
1330,RCNHSha_20250513_003931_IMG3,2127,2082,50,70,1594,0.8497,0.9274,15.0396,0.3337,29
1331,RCNHSha_20250513_003931_IMG3,1119,2117,58,47,1759,0.9649,0.8195,15.4607,0.3753,6
1332,RCNHSha_20250513_003931_IMG3,921,2135,186,81,4144,0.5755,0.9517,23.0125,0.3614,49
1333,RCNHSha_20250513_003931_IMG3,2462,2194,79,92,3983,0.8253,0.5917,15.2224,0.4221,19
1334,RCNHSha_20250513_003931_IMG3,1810,2210,220,113,5173,0.4105,0.9057,21.3923,0.3445,50
1335,RCNHSha_20250513_003931_IMG3,2568,2210,60,39,1417,0.8731,0.8464,16.0948,0.3347,2
1336,RCNHSha_20250513_003931_IMG3,1627,2229,40,52,1324,0.9226,0.6856,13.6179,0.3434,7
1337,RCNHSha_20250513_003931_IMG3,3014,2253,64,92,2375,0.5991,0.7553,13.9929,0.2887,7
1338,RCNHSha_20250513_003931_IMG3,1326,2302,93,46,2548,0.8762,0.9136,15.0328,0.3798,2
1339,RCNHSha_20250513_003931_IMG3,2265,2382,91,190,5155,0.5907,0.9763,12.5845,0.3898,16
1340,RCNHSha_20250513_003931_IMG3,1028,2444,36,90,2354,0.9326,0.9226,8.4467,0.3824,7
1341,RCNHSha_20250513_003931_IMG3,1647,2466,49,42,1526,0.9664,0.4907,14.5379,0.3655,3
1342,RCNHSha_20250513_003931_IMG3,1444,2471,44,42,1243,0.8337,0.4979,21.7288,0.3215,6
1343,RCNHSha_20250513_003931_IMG3,2450,2694,52,85,2204,0.81,0.8719,17.5298,0.3487,49
1344,RCNHSha_20250513_003931_IMG3,1500,2728,123,52,2349,0.674,0.9828,10.5499,0.3067,2
1345,RCNHSha_20250513_003931_IMG3,1698,2742,158,76,2832,0.4378,0.9043,13.7637,0.2584,49
1346,RCNHSha_20250513_010946_IMG4,2442,319,159,55,3795,0.6509,0.9814,13.0421,0.3601,2
1347,RCNHSha_20250513_010946_IMG4,1822,321,165,65,3786,0.7543,0.9844,11.4787,0.3892,2
1348,RCNHSha_20250513_010946_IMG4,1524,377,59,94,1709,0.5004,0.9378,15.0743,0.2336,8
1349,RCNHSha_20250513_010946_IMG4,2541,758,165,154,6650,0.4048,0.6488,17.8088,0.3393,25
1350,RCNHSha_20250513_010946_IMG4,1335,776,97,50,2572,0.8402,0.9077,14.9127,0.3699,2
1351,RCNHSha_20250513_010946_IMG4,1710,849,182,168,8548,0.463,0.6847,25.9016,0.3648,25
1352,RCNHSha_20250513_010946_IMG4,1407,850,54,48,1278,0.7448,0.724,15.3908,0.2899,3
1353,RCNHSha_20250513_010946_IMG4,1133,878,42,60,1413,0.8632,0.91,15.2596,0.3307,7
1354,RCNHSha_20250513_010946_IMG4,2654,966,130,64,4333,0.7281,0.8469,37.5488,0.4293,4
1355,RCNHSha_20250513_010946_IMG4,1586,1042,70,54,1293,0.6634,0.935,15.9679,0.2667,2
1356,RCNHSha_20250513_010946_IMG4,2870,1160,57,54,2283,0.9617,0.5797,12.9389,0.3928,6
1357,RCNHSha_20250513_010946_IMG4,2639,1195,64,62,1440,0.6212,0.8796,18.0544,0.262,3
1358,RCNHSha_20250513_010946_IMG4,2874,1239,98,41,1973,0.7839,0.9744,23.3672,0.3374,4
1359,RCNHSha_20250513_010946_IMG4,3154,1325,182,176,8226,0.3926,0.6909,25.1525,0.3429,26
1360,RCNHSha_20250513_010946_IMG4,2591,1363,62,172,4142,0.5788,0.9555,18.1536,0.3575,49
1361,RCNHSha_20250513_010946_IMG4,2672,1451,119,50,2612,0.6807,0.9738,16.2986,0.325,2
1362,RCNHSha_20250513_010946_IMG4,1538,1496,52,46,1225,0.9021,0.9212,21.1213,0.3407,3
1363,RCNHSha_20250513_010946_IMG4,1373,1545,122,117,4131,0.5466,0.9578,16.5167,0.3457,4
1364,RCNHSha_20250513_010946_IMG4,2554,1567,60,38,1318,0.7636,0.8632,23.351,0.3052,2
1365,RCNHSha_20250513_010946_IMG4,3058,1809,142,124,4770,0.4258,0.8008,30.507,0.3491,49
1366,RCNHSha_20250513_010946_IMG4,1025,1827,90,40,1771,0.8393,0.961,12.837,0.3355,4
1367,RCNHSha_20250513_010946_IMG4,2132,2088,47,63,1528,0.9084,0.9299,12.2836,0.3459,40
1368,RCNHSha_20250513_010946_IMG4,1340,2305,78,39,2019,0.933,0.9129,14.2398,0.3749,2
1369,RCNHSha_20250513_010946_IMG4,2503,2326,236,212,11115,0.3802,0.8199,16.4814,0.3305,0
1370,RCNHSha_20250513_010946_IMG4,2266,2384,90,187,4854,0.5856,0.9827,14.2892,0.3841,16
1371,RCNHSha_20250513_010946_IMG4,1528,2730,98,54,2172,0.7431,0.9645,11.8308,0.3216,2
1372,RCNHSha_20250513_013947_IMG4,2196,127,75,87,2065,0.5279,0.8397,9.6133,0.2506,7
1373,RCNHSha_20250513_013947_IMG4,2347,156,129,58,2881,0.5494,0.9057,9.6482,0.2897,2
1374,RCNHSha_20250513_013947_IMG4,1621,162,50,77,1886,0.7114,0.752,9.1794,0.298,7
1375,RCNHSha_20250513_013947_IMG4,1696,202,290,156,10067,0.3627,0.8753,13.8209,0.3226,49
1376,RCNHSha_20250513_013947_IMG4,2430,322,86,54,2161,0.7088,0.8727,13.0847,0.3122,2
1377,RCNHSha_20250513_013947_IMG4,1781,768,175,207,8854,0.3546,0.702,20.6664,0.327,26
1378,RCNHSha_20250513_013947_IMG4,1329,779,111,48,2829,0.7681,0.9364,17.3147,0.3609,2
1379,RCNHSha_20250513_013947_IMG4,1938,847,88,163,6224,0.774,0.8991,26.9302,0.4591,22
1380,RCNHSha_20250513_013947_IMG4,1134,876,35,63,1249,0.8537,0.8981,17.5329,0.3236,8
1381,RCNHSha_20250513_013947_IMG4,2809,917,225,202,11205,0.4741,0.8758,24.5715,0.3668,0
1382,RCNHSha_20250513_013947_IMG4,1588,1035,76,65,1439,0.6982,0.9552,19.0933,0.2861,2
1383,RCNHSha_20250513_013947_IMG4,829,1092,179,166,6975,0.3997,0.7065,21.9133,0.3418,25
1384,RCNHSha_20250513_013947_IMG4,2139,1189,32,61,1258,0.8909,0.895,19.6997,0.3373,7
1385,RCNHSha_20250513_013947_IMG4,1726,1191,138,186,6995,0.3507,0.8142,32.2287,0.3374,49
1386,RCNHSha_20250513_013947_IMG4,2866,1225,106,53,2358,0.664,0.9659,11.2239,0.3048,4
1387,RCNHSha_20250513_013947_IMG4,1831,1374,79,34,1296,0.757,0.9548,22.2971,0.3012,2
1388,RCNHSha_20250513_013947_IMG4,2180,1377,203,242,8910,0.3838,0.769,24.7648,0.3399,0
1389,RCNHSha_20250513_013947_IMG4,2658,1439,140,52,2937,0.5878,0.9689,16.0635,0.3099,2
1390,RCNHSha_20250513_013947_IMG4,1538,1494,53,56,1343,0.8139,0.9085,15.5106,0.3134,7
1391,RCNHSha_20250513_013947_IMG4,933,1559,215,243,13886,0.4921,0.5988,13.2859,0.3609,0
1392,RCNHSha_20250513_013947_IMG4,1353,1570,141,91,4306,0.5292,0.9538,17.0247,0.348,4
1393,RCNHSha_20250513_013947_IMG4,2626,1668,123,218,8288,0.5099,0.9074,14.4146,0.3674,8
1394,RCNHSha_20250513_013947_IMG4,1374,1673,107,57,1698,0.685,0.9879,13.3839,0.2868,4
1395,RCNHSha_20250513_013947_IMG4,949,1802,147,75,3087,0.4924,0.9554,15.8167,0.287,2
1396,RCNHSha_20250513_013947_IMG4,1070,1838,136,116,4482,0.5445,0.7289,15.3378,0.358,49
1397,RCNHSha_20250513_013947_IMG4,1516,1912,85,74,4470,0.9476,0.512,10.8931,0.474,6
1398,RCNHSha_20250513_013947_IMG4,2719,2007,204,196,9374,0.4074,0.6128,15.6571,0.3379,0
1399,RCNHSha_20250513_013947_IMG4,2285,2028,38,66,1464,0.9237,0.9309,11.3701,0.347,7
1400,RCNHSha_20250513_013947_IMG4,951,2071,244,112,8558,0.5998,0.9152,13.1593,0.3931,49
1401,RCNHSha_20250513_013947_IMG4,2135,2077,59,76,1921,0.6802,0.8491,17.6099,0.2985,16
1402,RCNHSha_20250513_013947_IMG4,1342,2311,80,32,2014,0.9184,0.9384,16.4525,0.3725,2
1403,RCNHSha_20250513_013947_IMG4,1526,2343,190,81,7025,0.7493,0.9019,31.2448,0.456,49
1404,RCNHSha_20250513_013947_IMG4,1272,2367,182,89,7109,0.6787,0.9146,13.5016,0.4171,2
1405,RCNHSha_20250513_013947_IMG4,2779,2370,179,125,6205,0.3919,0.8705,18.4121,0.336,49
1406,RCNHSha_20250513_013947_IMG4,2265,2383,102,190,5551,0.5992,0.9746,13.5393,0.3933,8
1407,RCNHSha_20250513_013947_IMG4,3006,2383,62,46,1904,0.8596,0.7577,16.4807,0.3505,49
1408,RCNHSha_20250513_013947_IMG4,1513,2730,112,80,2562,0.7502,0.9795,9.8933,0.3374,2
1409,RCNHSha_20250513_014047_IMG8,2023,123,59,58,1973,0.8207,0.5214,19.454,0.3446,21
1410,RCNHSha_20250513_014047_IMG8,2437,176,142,137,4507,0.4043,0.8369,15.4112,0.317,49
1411,RCNHSha_20250513_014047_IMG8,1875,253,118,103,3702,0.5157,0.9194,12.8163,0.3156,32
1412,RCNHSha_20250513_014047_IMG8,2468,294,61,102,2224,0.6383,0.9566,15.3726,0.2958,7
1413,RCNHSha_20250513_014047_IMG8,2275,310,118,115,7662,0.8629,0.8394,11.635,0.4705,49
1414,RCNHSha_20250513_014047_IMG8,1715,314,121,91,5794,0.8006,0.866,13.6286,0.4538,2
1415,RCNHSha_20250513_014047_IMG8,1382,450,66,124,4813,0.8931,0.9114,15.6134,0.4761,7
1416,RCNHSha_20250513_014047_IMG8,1466,520,187,187,8870,0.4738,0.8831,32.0504,0.3742,0
1417,RCNHSha_20250513_014047_IMG8,2891,542,155,165,7138,0.4847,0.7824,16.6874,0.3621,0
1418,RCNHSha_20250513_014047_IMG8,1901,553,101,94,2294,0.4241,0.6082,35.3832,0.2544,49
1419,RCNHSha_20250513_014047_IMG8,897,634,100,73,2423,0.6957,0.9619,8.6276,0.3142,2
1420,RCNHSha_20250513_014047_IMG8,2662,652,235,121,7960,0.4647,0.8893,33.0553,0.3725,25
1421,RCNHSha_20250513_014047_IMG8,1359,733,78,69,2572,0.8367,0.9119,22.2362,0.3761,48
1422,RCNHSha_20250513_014047_IMG8,2106,819,177,186,8347,0.3688,0.4761,16.9282,0.3276,49
1423,RCNHSha_20250513_014047_IMG8,1818,832,74,51,1653,0.7842,0.8975,18.4682,0.3198,2
1424,RCNHSha_20250513_014047_IMG8,1414,843,50,51,1203,0.7658,0.7196,14.4157,0.2923,3
